scope,stage,topic_id,topic_label,metric,value
topic,initial,1918.0,"bmf, boolean matrix, binary matrix, maxvol nmf, maxvol, factorization bmf, mebf",abstract_count,12
topic,initial,1918.0,"bmf, boolean matrix, binary matrix, maxvol nmf, maxvol, factorization bmf, mebf",abstract_share,2.9798635719127993e-05
topic,initial,1918.0,"bmf, boolean matrix, binary matrix, maxvol nmf, maxvol, factorization bmf, mebf",selected,False
topic,initial,1919.0,"alternating regret, causal strategic, strategic learning, sum games, labor force, pair elimination, agents outcomes",abstract_count,12
topic,initial,1919.0,"alternating regret, causal strategic, strategic learning, sum games, labor force, pair elimination, agents outcomes",abstract_share,2.9798635719127993e-05
topic,initial,1919.0,"alternating regret, causal strategic, strategic learning, sum games, labor force, pair elimination, agents outcomes",selected,False
topic,initial,1920.0,"symbol grounding, teduo, proactive behavior, hindsight experience, goal inference, mdps way, explanation graphical",abstract_count,12
topic,initial,1920.0,"symbol grounding, teduo, proactive behavior, hindsight experience, goal inference, mdps way, explanation graphical",abstract_share,2.9798635719127993e-05
topic,initial,1920.0,"symbol grounding, teduo, proactive behavior, hindsight experience, goal inference, mdps way, explanation graphical",selected,False
topic,initial,1921.0,"huber regression, δ_ text, pml, rgtsvm, δ_, symmetric properties, approximate pml",abstract_count,12
topic,initial,1921.0,"huber regression, δ_ text, pml, rgtsvm, δ_, symmetric properties, approximate pml",abstract_share,2.9798635719127993e-05
topic,initial,1921.0,"huber regression, δ_ text, pml, rgtsvm, δ_, symmetric properties, approximate pml",selected,False
topic,initial,1922.0,"bi maml, error consistency, wise ft, regular convolution, compositional meta, superpixelgridmean superpixelgridmix, superpixelgridcut superpixelgridmean",abstract_count,12
topic,initial,1922.0,"bi maml, error consistency, wise ft, regular convolution, compositional meta, superpixelgridmean superpixelgridmix, superpixelgridcut superpixelgridmean",abstract_share,2.9798635719127993e-05
topic,initial,1922.0,"bi maml, error consistency, wise ft, regular convolution, compositional meta, superpixelgridmean superpixelgridmix, superpixelgridcut superpixelgridmean",selected,False
topic,initial,1923.0,"nsfw, jailbreak, sneakyprompt, safety filters, nsfw images, jailbreaking, t2i",abstract_count,12
topic,initial,1923.0,"nsfw, jailbreak, sneakyprompt, safety filters, nsfw images, jailbreaking, t2i",abstract_share,2.9798635719127993e-05
topic,initial,1923.0,"nsfw, jailbreak, sneakyprompt, safety filters, nsfw images, jailbreaking, t2i",selected,False
topic,initial,1924.0,"argumentation, online handbook, handbook argumentation, ohaai, argumentation ai, handbook, bcsl",abstract_count,12
topic,initial,1924.0,"argumentation, online handbook, handbook argumentation, ohaai, argumentation ai, handbook, bcsl",abstract_share,2.9798635719127993e-05
topic,initial,1924.0,"argumentation, online handbook, handbook argumentation, ohaai, argumentation ai, handbook, bcsl",selected,False
topic,initial,1925.0,"expert opinion, surrogate data, boruta, observable quantities, rényi min, rényi based, capped ell_",abstract_count,12
topic,initial,1925.0,"expert opinion, surrogate data, boruta, observable quantities, rényi min, rényi based, capped ell_",abstract_share,2.9798635719127993e-05
topic,initial,1925.0,"expert opinion, surrogate data, boruta, observable quantities, rényi min, rényi based, capped ell_",selected,False
topic,initial,1926.0,"garden path, garden, path effects, gpst, surprisal, homotokens, syntactic predictability",abstract_count,12
topic,initial,1926.0,"garden path, garden, path effects, gpst, surprisal, homotokens, syntactic predictability",abstract_share,2.9798635719127993e-05
topic,initial,1926.0,"garden path, garden, path effects, gpst, surprisal, homotokens, syntactic predictability",selected,False
topic,initial,1927.0,"edrvfl, edrvfl fis, fis, fuzzy, fuzzy pooling, dcnfis, ball computing",abstract_count,12
topic,initial,1927.0,"edrvfl, edrvfl fis, fis, fuzzy, fuzzy pooling, dcnfis, ball computing",abstract_share,2.9798635719127993e-05
topic,initial,1927.0,"edrvfl, edrvfl fis, fis, fuzzy, fuzzy pooling, dcnfis, ball computing",selected,False
topic,initial,1928.0,"rogue drones, mission, reachability analysis, synthesise lyapunov, intelligent mission, rogue, scps",abstract_count,12
topic,initial,1928.0,"rogue drones, mission, reachability analysis, synthesise lyapunov, intelligent mission, rogue, scps",abstract_share,2.9798635719127993e-05
topic,initial,1928.0,"rogue drones, mission, reachability analysis, synthesise lyapunov, intelligent mission, rogue, scps",selected,False
topic,initial,1929.0,"dbs, stimulation, deep brain, brain stimulation, adbs, stimulation dbs, cdbs",abstract_count,12
topic,initial,1929.0,"dbs, stimulation, deep brain, brain stimulation, adbs, stimulation dbs, cdbs",abstract_share,2.9798635719127993e-05
topic,initial,1929.0,"dbs, stimulation, deep brain, brain stimulation, adbs, stimulation dbs, cdbs",selected,False
topic,initial,1930.0,"hne, hin, graph modes, matrix reordering, hne algorithms, heterogeneous information, observed matrix",abstract_count,12
topic,initial,1930.0,"hne, hin, graph modes, matrix reordering, hne algorithms, heterogeneous information, observed matrix",abstract_share,2.9798635719127993e-05
topic,initial,1930.0,"hne, hin, graph modes, matrix reordering, hne algorithms, heterogeneous information, observed matrix",selected,False
topic,initial,1931.0,"center surround, m6, oocs, shallow cnns, conditional latent, surround, ld3m",abstract_count,12
topic,initial,1931.0,"center surround, m6, oocs, shallow cnns, conditional latent, surround, ld3m",abstract_share,2.9798635719127993e-05
topic,initial,1931.0,"center surround, m6, oocs, shallow cnns, conditional latent, surround, ld3m",selected,False
topic,initial,1932.0,"markov games, sum markov, player zero, mgs, tbsg, zero sum, state abstraction",abstract_count,12
topic,initial,1932.0,"markov games, sum markov, player zero, mgs, tbsg, zero sum, state abstraction",abstract_share,2.9798635719127993e-05
topic,initial,1932.0,"markov games, sum markov, player zero, mgs, tbsg, zero sum, state abstraction",selected,False
topic,initial,1933.0,"stpa, ai incidents, licenses, licensegpt, external scrutiny, hazard analysis, autonomous machines",abstract_count,12
topic,initial,1933.0,"stpa, ai incidents, licenses, licensegpt, external scrutiny, hazard analysis, autonomous machines",abstract_share,2.9798635719127993e-05
topic,initial,1933.0,"stpa, ai incidents, licenses, licensegpt, external scrutiny, hazard analysis, autonomous machines",selected,False
topic,initial,1934.0,"stochastic dca, ising models, regionalized, poisson gamma, ising, hat _n, gamma dynamical",abstract_count,12
topic,initial,1934.0,"stochastic dca, ising models, regionalized, poisson gamma, ising, hat _n, gamma dynamical",abstract_share,2.9798635719127993e-05
topic,initial,1934.0,"stochastic dca, ising models, regionalized, poisson gamma, ising, hat _n, gamma dynamical",selected,False
topic,initial,1935.0,"overton, human critiques, reward modeling, grms, persrm, attention hacking, persrm r1",abstract_count,12
topic,initial,1935.0,"overton, human critiques, reward modeling, grms, persrm, attention hacking, persrm r1",abstract_share,2.9798635719127993e-05
topic,initial,1935.0,"overton, human critiques, reward modeling, grms, persrm, attention hacking, persrm r1",selected,False
topic,initial,1936.0,"bilevel, bilevel programming, bilevel optimization, hypergradient, stochastic bilevel, hypergradient estimation, boml",abstract_count,12
topic,initial,1936.0,"bilevel, bilevel programming, bilevel optimization, hypergradient, stochastic bilevel, hypergradient estimation, boml",abstract_share,2.9798635719127993e-05
topic,initial,1936.0,"bilevel, bilevel programming, bilevel optimization, hypergradient, stochastic bilevel, hypergradient estimation, boml",selected,False
topic,initial,1937.0,"tinyml, tiny robot, tinyml based, tinymetafed, sefr, embedded vision, hi",abstract_count,12
topic,initial,1937.0,"tinyml, tiny robot, tinyml based, tinymetafed, sefr, embedded vision, hi",abstract_share,2.9798635719127993e-05
topic,initial,1937.0,"tinyml, tiny robot, tinyml based, tinymetafed, sefr, embedded vision, hi",selected,False
topic,initial,1938.0,"prostate, prostate gland, gland, astrocyte, gland transition, astrocytes, transition zone",abstract_count,12
topic,initial,1938.0,"prostate, prostate gland, gland, astrocyte, gland transition, astrocytes, transition zone",abstract_share,2.9798635719127993e-05
topic,initial,1938.0,"prostate, prostate gland, gland, astrocyte, gland transition, astrocytes, transition zone",selected,False
topic,initial,1939.0,"pin svm, ell_s, svm, pastis, unisvm, ls dc, svm model",abstract_count,12
topic,initial,1939.0,"pin svm, ell_s, svm, pastis, unisvm, ls dc, svm model",abstract_share,2.9798635719127993e-05
topic,initial,1939.0,"pin svm, ell_s, svm, pastis, unisvm, ls dc, svm model",selected,False
topic,initial,1940.0,"view data, multi view, mufs, view unsupervised, incomplete multi, order similarity, view imputation",abstract_count,12
topic,initial,1940.0,"view data, multi view, mufs, view unsupervised, incomplete multi, order similarity, view imputation",abstract_share,2.9798635719127993e-05
topic,initial,1940.0,"view data, multi view, mufs, view unsupervised, incomplete multi, order similarity, view imputation",selected,False
topic,initial,1941.0,"coco lm, arctext, retrieved neighbors, correcting contrasting, conditional probing, liang 2019, hewitt liang",abstract_count,12
topic,initial,1941.0,"coco lm, arctext, retrieved neighbors, correcting contrasting, conditional probing, liang 2019, hewitt liang",abstract_share,2.9798635719127993e-05
topic,initial,1941.0,"coco lm, arctext, retrieved neighbors, correcting contrasting, conditional probing, liang 2019, hewitt liang",selected,False
topic,initial,1942.0,"boldsymbol rm, hat boldsymbol, boldsymbol, rm hat, hat, gmr, rm",abstract_count,12
topic,initial,1942.0,"boldsymbol rm, hat boldsymbol, boldsymbol, rm hat, hat, gmr, rm",abstract_share,2.9798635719127993e-05
topic,initial,1942.0,"boldsymbol rm, hat boldsymbol, boldsymbol, rm hat, hat, gmr, rm",selected,False
topic,initial,1943.0,"thedu, workshop theorem, educational software, components educational, proving components, software thedu, theorem proving",abstract_count,12
topic,initial,1943.0,"thedu, workshop theorem, educational software, components educational, proving components, software thedu, theorem proving",abstract_share,2.9798635719127993e-05
topic,initial,1943.0,"thedu, workshop theorem, educational software, components educational, proving components, software thedu, theorem proving",selected,False
topic,initial,1944.0,"food security, household water, food, water consumption, gsv, edgelite, hfid",abstract_count,12
topic,initial,1944.0,"food security, household water, food, water consumption, gsv, edgelite, hfid",abstract_share,2.9798635719127993e-05
topic,initial,1944.0,"food security, household water, food, water consumption, gsv, edgelite, hfid",selected,False
topic,initial,1945.0,"hosc, idinit, straddled, straddled matrix, cooperative initialization, weight initialisation, feature diversity",abstract_count,12
topic,initial,1945.0,"hosc, idinit, straddled, straddled matrix, cooperative initialization, weight initialisation, feature diversity",abstract_share,2.9798635719127993e-05
topic,initial,1945.0,"hosc, idinit, straddled, straddled matrix, cooperative initialization, weight initialisation, feature diversity",selected,False
topic,initial,1946.0,"conditional delegation, social comparison, altruistic, offers machines, cooperation, ultimatum game, ultimatum",abstract_count,12
topic,initial,1946.0,"conditional delegation, social comparison, altruistic, offers machines, cooperation, ultimatum game, ultimatum",abstract_share,2.9798635719127993e-05
topic,initial,1946.0,"conditional delegation, social comparison, altruistic, offers machines, cooperation, ultimatum game, ultimatum",selected,False
topic,initial,1947.0,"pert, controversial sentence, language fractal, text2token, nested grammatical, linear dependency, recursively nested",abstract_count,12
topic,initial,1947.0,"pert, controversial sentence, language fractal, text2token, nested grammatical, linear dependency, recursively nested",abstract_share,2.9798635719127993e-05
topic,initial,1947.0,"pert, controversial sentence, language fractal, text2token, nested grammatical, linear dependency, recursively nested",selected,False
topic,initial,1948.0,"ttssa, dual optimistic, online sgd, adam type, biased gradient, bsgd, sided convergence",abstract_count,12
topic,initial,1948.0,"ttssa, dual optimistic, online sgd, adam type, biased gradient, bsgd, sided convergence",abstract_share,2.9798635719127993e-05
topic,initial,1948.0,"ttssa, dual optimistic, online sgd, adam type, biased gradient, bsgd, sided convergence",selected,False
